city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Godby,60.2300,19.9881,Finland,FI,Åland,minor,,
Juva,60.8667,23.0000,Finland,FI,Varsinais-Suomi,minor,,
Järvelä,60.8680,25.2730,Finland,FI,Päijät-Häme,minor,,
Siltakylä,60.4958,26.7097,Finland,FI,Kymenlaakso,minor,,
Vääksy,61.1726,25.5488,Finland,FI,Päijät-Häme,minor,,
Bennäs,63.6000,22.7917,Finland,FI,Pohjanmaa,minor,,
Ödkarby,60.3073,19.9862,Finland,FI,Åland,minor,,
Kyrö,60.7024,22.7577,Finland,FI,Varsinais-Suomi,minor,,
Kausala,60.8928,26.3394,Finland,FI,Kymenlaakso,minor,,
Vinkkilä,60.6833,21.7167,Finland,FI,Varsinais-Suomi,minor,,
Dalsbruk,60.0333,22.5167,Finland,FI,Varsinais-Suomi,minor,,
Simpele,61.4333,29.3670,Finland,FI,Etelä-Karjala,minor,,
Björby,60.2572,20.1342,Finland,FI,Åland,minor,,
Korkeakoski,61.8000,24.3667,Finland,FI,Pirkanmaa,minor,,
Taavetti,60.9167,27.5667,Finland,FI,Etelä-Karjala,minor,,
Åva,60.4667,21.0833,Finland,FI,Åland,minor,,
Karlby,59.9167,20.9000,Finland,FI,Åland,minor,,
Pyhäsalmi,63.6586,26.0411,Finland,FI,Pohjois-Pohjanmaa,minor,,
