city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Charlottenlund,55.7537,12.5918,Denmark,DK,Hovedstaden,minor,,
Herlev,55.7235,12.4404,Denmark,DK,Hovedstaden,minor,,
Kongens Lyngby,55.7718,12.5060,Denmark,DK,Hovedstaden,minor,,
Vallensbæk Strand,55.6139,12.3895,Denmark,DK,Hovedstaden,minor,,
Ballerup,55.7198,12.3520,Denmark,DK,Hovedstaden,minor,,
Glostrup,55.6666,12.4038,Denmark,DK,Hovedstaden,minor,,
Brøndby,55.6541,12.4215,Denmark,DK,Hovedstaden,minor,,
Albertslund,55.6623,12.3351,Denmark,DK,Hovedstaden,minor,,
Ishøj,55.6184,12.3281,Denmark,DK,Hovedstaden,minor,,
Allerød,55.8703,12.3574,Denmark,DK,Hovedstaden,minor,,
Holte,55.8167,12.4667,Denmark,DK,Hovedstaden,minor,,
Greve,55.5966,12.2492,Denmark,DK,Sjælland,minor,,
Kokkedal,55.9098,12.5152,Denmark,DK,Hovedstaden,minor,,
Kastrup,55.6352,12.6489,Denmark,DK,Hovedstaden,minor,,
Stenløse,55.7677,12.1960,Denmark,DK,Hovedstaden,minor,,
Ærøskøbing,54.8912,10.4083,Denmark,DK,Syddanmark,minor,,
Grindsted,55.7540,8.9123,Denmark,DK,Syddanmark,minor,,
Højby,55.9115,11.5976,Denmark,DK,Sjælland,minor,,
Tranebjerg,55.8326,10.5972,Denmark,DK,Midtjylland,minor,,
Byrum,57.2568,10.9974,Denmark,DK,Nordjylland,minor,,
