city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Klek,45.4197,20.4747,Serbia,RS,,,2959,2959
Mataruška Banja,43.6917,20.6111,Serbia,RS,,,2950,2950
Deliblato,44.8375,21.0392,Serbia,RS,,,2939,2939
Žitište,45.4833,20.5500,Serbia,RS,Žitište,admin,2903,2903
Padej,45.8239,20.1597,Serbia,RS,,,2882,2882
Krčedin,45.1333,20.1333,Serbia,RS,,,2878,2878
Lazarevo,45.3864,20.5367,Serbia,RS,,,2877,2877
Begejci,45.5053,20.6039,Serbia,RS,,,2850,2850
Novi Žednik,45.9333,19.6667,Serbia,RS,,,2848,2848
Ostojićevo,45.8881,20.1667,Serbia,RS,,,2844,2844
Rusko Selo,45.7578,20.5697,Serbia,RS,,,2811,2811
Ravni Topolovac,45.4553,20.5681,Serbia,RS,,,2762,2762
Platičevo,44.8167,19.8000,Serbia,RS,,,2760,2760
Svetozar Miletić,45.8503,19.2067,Serbia,RS,,,2746,2746
Maglić,45.3622,19.5317,Serbia,RS,,,2695,2695
Aleksandrovo,45.6356,20.5889,Serbia,RS,,,2665,2665
Riđica,45.9833,19.1000,Serbia,RS,,,2590,2590
Skorenovac,44.7589,20.9028,Serbia,RS,,,2574,2574
Mošorin,45.3000,20.1667,Serbia,RS,,,2569,2569
Bajša,45.7833,19.5833,Serbia,RS,,,2568,2568
Sefkerin,45.0028,20.4764,Serbia,RS,,,2522,2522
Banatsko Karađorđevo,45.5667,20.5578,Serbia,RS,,,2508,2508
Donji Milanovac,44.4664,22.1517,Serbia,RS,,,2410,2410
Nova Crnja,45.6667,20.6000,Serbia,RS,Nova Crnja,admin,1491,1491
Crna Trava,42.8101,22.2990,Serbia,RS,Crna Trava,admin,434,434
Tutin,42.9875,20.3256,Serbia,RS,Tutin,admin,,
Aranđelovac,44.3042,20.5561,Serbia,RS,Aranđelovac,admin,,
Ivanjica,43.5811,20.2297,Serbia,RS,Ivanjica,admin,,
Obrenovac,44.6539,20.2000,Serbia,RS,Beograd,minor,,
Priboj,43.5836,19.5258,Serbia,RS,Priboj,admin,,
Jagodina,43.9750,21.2564,Serbia,RS,Jagodina,admin,,
Šabac,44.7558,19.6939,Serbia,RS,Šabac,admin,,
Smederevo,44.6633,20.9289,Serbia,RS,Smederevo,admin,,
Arilje,43.7531,20.0956,Serbia,RS,Arilje,admin,,
Vladičin Han,42.7000,22.0667,Serbia,RS,Vladičin Han,admin,,
Nova Varoš,43.4667,19.8203,Serbia,RS,Nova Varoš,admin,,
Kuršumlija,43.1408,21.2678,Serbia,RS,Kuršumlija,admin,,
Aleksandrovac,43.4553,21.0514,Serbia,RS,Aleksandrovac,admin,,
Gornji Milanovac,44.0212,20.4560,Serbia,RS,Gornji Milanovac,admin,,
Svrljig,43.4167,22.1167,Serbia,RS,Svrljig,admin,,
Raška,43.2856,20.6092,Serbia,RS,Raška,admin,,
Pirot,43.1519,22.5850,Serbia,RS,Pirot,admin,,
Prokuplje,43.2339,21.5861,Serbia,RS,Prokuplje,admin,,
Brus,43.3836,21.0336,Serbia,RS,Brus,admin,,
Surdulica,42.6950,22.1672,Serbia,RS,Surdulica,admin,,
Ub,44.4500,20.0667,Serbia,RS,Ub,admin,,
Lučani,43.8667,20.1333,Serbia,RS,Lučani,admin,,
Požega,43.8459,20.0368,Serbia,RS,Požega,admin,,
Smederevska Palanka,44.3655,20.9587,Serbia,RS,Smederevska Palanka,admin,,
Babušnica,43.0680,22.4115,Serbia,RS,Babušnica,admin,,
Vlasotince,42.9667,22.1333,Serbia,RS,Vlasotince,admin,,
Ljubovija,44.1869,19.3728,Serbia,RS,Ljubovija,admin,,
Lajkovac,44.3667,20.1667,Serbia,RS,Lajkovac,admin,,
Kosjerić,44.0000,19.9167,Serbia,RS,Kosjerić,admin,,
Mionica,44.2500,20.0833,Serbia,RS,Mionica,admin,,
Bela Palanka,43.2178,22.3067,Serbia,RS,Bela Palanka,admin,,
Požarevac,44.6200,21.1897,Serbia,RS,Požarevac,admin,,
Krupanj,44.3667,19.3667,Serbia,RS,Krupanj,admin,,
Knjaževac,43.5000,22.4333,Serbia,RS,Knjaževac,admin,,
Zaječar,43.9042,22.2847,Serbia,RS,Zaječar,admin,,
Paraćin,43.8667,21.4167,Serbia,RS,Paraćin,admin,,
Lebane,42.9167,21.7333,Serbia,RS,Lebane,admin,,
Rača,44.2333,20.9833,Serbia,RS,Rača,admin,,
Aleksinac,43.5383,21.7047,Serbia,RS,Aleksinac,admin,,
Osečina,44.3667,19.6000,Serbia,RS,Osečina,admin,,
Despotovac,44.0833,21.4333,Serbia,RS,Despotovac,admin,,
Čajetina,43.7500,19.7167,Serbia,RS,Čajetina,admin,,
Ljig,44.2213,20.2375,Serbia,RS,Ljig,admin,,
Varvarin,43.7167,21.3667,Serbia,RS,Varvarin,admin,,
Mali Zvornik,44.3992,19.1214,Serbia,RS,Mali Zvornik,admin,,
Blace,43.2906,21.2847,Serbia,RS,Blace,admin,,
Doljevac,43.1968,21.8334,Serbia,RS,Doljevac,admin,,
Batočina,44.1500,21.0833,Serbia,RS,Batočina,admin,,
Negotin,44.2167,22.5167,Serbia,RS,Negotin,admin,,
Veliko Gradište,44.7500,21.5167,Serbia,RS,Veliko Gradište,admin,,
Dimitrovgrad,43.0167,22.7833,Serbia,RS,Dimitrovgrad,admin,,
Velika Plana,44.3333,21.0833,Serbia,RS,Velika Plana,admin,,
Petrovac na Mlavi,44.3783,21.4194,Serbia,RS,Petrovac na Mlavi,admin,,
Svilajnac,44.2167,21.2000,Serbia,RS,Svilajnac,admin,,
Boljevac,43.8247,21.9519,Serbia,RS,Boljevac,admin,,
Kladovo,44.6039,22.6072,Serbia,RS,Kladovo,admin,,
Bojnik,43.0142,21.7180,Serbia,RS,Bojnik,admin,,
Topola,44.2525,20.6761,Serbia,RS,Topola,admin,,
Merošina,43.2833,21.7167,Serbia,RS,Merošina,admin,,
Žitorađa,43.1833,21.7167,Serbia,RS,Žitorađa,admin,,
Koceljeva,44.4708,19.8070,Serbia,RS,Koceljeva,admin,,
Gadžin Han,43.2203,22.0258,Serbia,RS,Gadžin Han,admin,,
Ćićevac,43.7167,21.4500,Serbia,RS,Ćićevac,admin,,
Bosilegrad,42.5005,22.4728,Serbia,RS,Bosilegrad,admin,,
Vladimirci,44.6167,19.7833,Serbia,RS,Vladimirci,admin,,
Ražanj,43.6667,21.5500,Serbia,RS,Ražanj,admin,,
Kučevo,44.4833,21.6667,Serbia,RS,Kučevo,admin,,
Medveđa,42.8333,21.5833,Serbia,RS,Medveđa,admin,,
Rekovac,43.8667,21.1333,Serbia,RS,Rekovac,admin,,
Knić,43.9167,20.7167,Serbia,RS,Knić,admin,,
Žabari,44.3562,21.2143,Serbia,RS,Žabari,admin,,
Malo Crniće,44.5667,21.2833,Serbia,RS,Malo Crniće,admin,,
Golubac,44.6530,21.6320,Serbia,RS,Golubac,admin,,
Majdanpek,44.4167,21.9333,Serbia,RS,Majdanpek,admin,,
Trgovište,42.3514,22.0921,Serbia,RS,Trgovište,admin,,
Žagubica,44.1979,21.7902,Serbia,RS,Žagubica,admin,,
Preševo,42.3067,21.6500,Serbia,RS,Preševo,admin,,
Bujanovac,42.4667,21.7667,Serbia,RS,Bujanovac,admin,,
Lazarevac,44.3667,20.2500,Serbia,RS,Beograd,minor,,
Kostolac,44.7167,21.1667,Serbia,RS,Požarevac,minor,,
Sopot,44.5193,20.5758,Serbia,RS,Beograd,minor,,
Grocka,44.6720,20.7153,Serbia,RS,Beograd,minor,,
Barajevo,44.5790,20.4179,Serbia,RS,Beograd,minor,,
