city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Mozhga,56.4500,52.2167,Russia,RU,Udmurtiya,,49328,49328
Kizlyar,43.8500,46.7167,Russia,RU,Dagestan,minor,49247,49247
Kotelniki,55.6617,37.8672,Russia,RU,Moskovskaya Oblast’,,46763,46763
Kanash,55.5069,47.4914,Russia,RU,Chuvashiya,,45482,45482
Krasnoznamensk,55.6008,37.0358,Russia,RU,Moskovskaya Oblast’,,41769,41769
Morshansk,53.4500,41.8167,Russia,RU,Tambovskaya Oblast’,,39362,39362
Pereslavl’-Zalesskiy,56.7381,38.8562,Russia,RU,Yaroslavskaya Oblast’,,39105,38649
Mtsensk,53.2833,36.5667,Russia,RU,Orlovskaya Oblast’,,38350,38350
Baksan,43.6825,43.5339,Russia,RU,Kabardino-Balkariya,,38192,38192
Protvino,54.8833,37.2167,Russia,RU,Moskovskaya Oblast’,,35807,35807
Kasimov,54.9333,41.4000,Russia,RU,Ryazanskaya Oblast’,,30243,30243
Kokhma,56.9311,41.0889,Russia,RU,Ivanovskaya Oblast’,,30161,30161
Kotovsk,52.5833,41.5167,Russia,RU,Tambovskaya Oblast’,,29999,29999
Dagestanskiye Ogni,42.1167,48.1833,Russia,RU,Dagestan,,29716,29716
Shumerlya,55.5333,46.3833,Russia,RU,Chuvashiya,,29553,29071
Udomlya,57.8833,35.0000,Russia,RU,Tverskaya Oblast’,,28119,28119
Desnogorsk,54.1500,33.2833,Russia,RU,Smolenskaya Oblast’,,27771,27771
Losino-Petrovskiy,55.8744,38.2017,Russia,RU,Moskovskaya Oblast’,,25424,25424
Nar’yan-Mar,67.6333,53.0500,Russia,RU,Nenetskiy Avtonomnyy Okrug,admin,24775,24775
Kraskovo,55.6586,37.9869,Russia,RU,Moskovskaya Oblast’,,23910,23910
Karachayevsk,43.7731,41.9169,Russia,RU,Karachayevo-Cherkesiya,,21067,21067
Kozmodemyansk,56.3367,46.5711,Russia,RU,Mariy-El,,20505,20505
Kirsanov,52.6500,42.7333,Russia,RU,Tambovskaya Oblast’,,16409,16409
Anadyr,64.7333,177.5167,Russia,RU,Chukotskiy Avtonomnyy Okrug,admin,15604,15604
Udelnaya,55.6333,38.0333,Russia,RU,Moskovskaya Oblast’,,14870,14870
Kudrovo,59.9000,30.5167,Russia,RU,Leningradskaya Oblast’,,13501,13501
Pionerskiy,54.9517,20.2333,Russia,RU,Kaliningradskaya Oblast’,minor,11312,11312
Khasanya,43.4333,43.5750,Russia,RU,Kabardino-Balkariya,,10829,10829
Magas,43.1667,44.8000,Russia,RU,Ingushetiya,admin,10333,10333
Kenzhe,43.4911,43.5528,Russia,RU,Kabardino-Balkariya,,9669,9669
Molochnoye,59.2917,39.6786,Russia,RU,Vologodskaya Oblast’,,7690,7690
Solyanka,46.3889,48.0175,Russia,RU,Astrakhanskaya Oblast’,,5332,5332
Timofeyevka,53.5633,49.3893,Russia,RU,Samarskaya Oblast’,,3893,3893
Belaya Rechka,43.4381,43.5350,Russia,RU,Kabardino-Balkariya,,3430,3430
Dzerzhinskoye,56.5183,84.8369,Russia,RU,Tomskaya Oblast’,,2914,2914
Oktyabr’skiy,57.7446,41.0019,Russia,RU,Kostromskaya Oblast’,minor,,
