city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Gheorgheni,46.7200,25.5900,Romania,RO,Harghita,,18377,15884
Orăştie,45.8500,23.2000,Romania,RO,Hunedoara,,18227,16825
Balş,44.3500,24.0994,Romania,RO,Olt,,18164,16114
Băicoi,45.0453,25.8658,Romania,RO,Prahova,,17981,16722
Drăgăşani,44.6611,24.2606,Romania,RO,Vâlcea,,17871,15617
Salonta,46.8000,21.6500,Romania,RO,Bihor,,17735,15792
Băileşti,44.0308,23.3525,Romania,RO,Dolj,,17437,15928
Calafat,43.9858,22.9575,Romania,RO,Dolj,,17336,13807
Filiaşi,44.4000,23.5200,Romania,RO,Dolj,,16900,15031
Câmpulung Moldovenesc,47.5308,25.5514,Romania,RO,Suceava,,16722,15642
Corabia,43.7736,24.5033,Romania,RO,Olt,,16441,13527
Adjud,46.1000,27.1797,Romania,RO,Vrancea,,16045,15178
Breaza,45.1872,25.6622,Romania,RO,Prahova,,15928,14871
Râşnov,45.5933,25.4603,Romania,RO,Braşov,,15920,15920
Bocşa,45.3747,21.7106,Romania,RO,Caraş-Severin,,15842,12949
Marghita,47.3500,22.3333,Romania,RO,Bihor,,15770,13573
Baia-Sprie,47.6592,23.7042,Romania,RO,Maramureş,,15476,14329
Vişeu de Sus,47.7092,24.4239,Romania,RO,Maramureş,,15349,15349
Luduş,46.4778,24.0961,Romania,RO,Mureş,,15328,14757
Urziceni,44.7181,26.6453,Romania,RO,Ialomiţa,,15308,13380
Vicovu de Sus,47.9258,25.6800,Romania,RO,Suceava,,15143,15143
Chitila,44.5083,25.9819,Romania,RO,Ilfov,,14762,14762
Negreşti-Oaş,47.8694,23.4242,Romania,RO,Satu Mare,,14616,14616
Buhuşi,46.7150,26.7042,Romania,RO,Bacău,,14562,14152
Brad,46.1294,22.7900,Romania,RO,Hunedoara,,14495,12690
Vatra Dornei,47.3461,25.3594,Romania,RO,Suceava,,14429,12578
Măgurele,44.3494,26.0297,Romania,RO,Ilfov,,14414,14414
Mizil,45.0000,26.4406,Romania,RO,Prahova,,14312,12962
Pucioasa,45.0742,25.4342,Romania,RO,Dâmboviţa,,14254,12953
Zimnicea,43.6522,25.3681,Romania,RO,Teleorman,,14058,12589
Ovidiu,44.2700,28.5600,Romania,RO,Constanţa,,13968,13968
Topliţa,46.9236,25.3458,Romania,RO,Harghita,,13929,12609
Gura Humorului,47.5539,25.8892,Romania,RO,Suceava,,13667,13278
Jimbolia,45.7931,20.7375,Romania,RO,Timiş,,13597,10179
Găeşti,44.7194,25.3197,Romania,RO,Dâmboviţa,,13317,12583
Dărmăneşti,46.3700,26.4797,Romania,RO,Bacău,,13069,13069
Ocna Mureş,46.3900,23.8600,Romania,RO,Alba,,13036,12480
Bolintin Vale,44.4472,25.7572,Romania,RO,Giurgiu,,12929,12806
Avrig,45.7081,24.3747,Romania,RO,Sibiu,,12815,12534
Pecica,46.1700,21.0700,Romania,RO,Arad,,12762,11950
Simeria,45.8500,23.0100,Romania,RO,Hunedoara,,12556,11268
Sântana,46.3500,21.5000,Romania,RO,Arad,,12460,12460
Valu lui Traian,44.1650,28.4550,Romania,RO,Constanţa,,12376,12376
Moldova Nouă,44.7178,21.6639,Romania,RO,Caraş-Severin,,12350,9278
Cumpăna,44.1128,28.5558,Romania,RO,Constanţa,,12333,12333
Sânnicolau Mare,46.0636,20.6125,Romania,RO,Timiş,,12312,10627
Jilava,44.3328,26.0781,Romania,RO,Ilfov,,12223,12223
Dăbuleni,43.8011,24.0919,Romania,RO,Dolj,,12175,10333
Vălenii de Munte,45.1856,26.0397,Romania,RO,Prahova,,12044,12044
Comarnic,45.2511,25.6353,Romania,RO,Prahova,,11970,11106
Darabani,48.1864,26.5892,Romania,RO,Botoşani,,11948,11948
Rovinari,44.9125,23.1622,Romania,RO,Gorj,,11816,10246
Scorniceşti,44.5700,24.5500,Romania,RO,Olt,,11766,10795
Târgu Lăpuş,47.4525,23.8631,Romania,RO,Maramureş,,11744,11163
Matca,45.8500,27.5333,Romania,RO,Galaţi,,11605,11605
Săcueni,47.3525,22.0914,Romania,RO,Bihor,,11526,10720
Videle,44.2833,25.5333,Romania,RO,Teleorman,,11508,10107
Oraviţa,45.0403,21.6853,Romania,RO,Caraş-Severin,,11382,9346
Mărăşeşti,45.8800,27.2300,Romania,RO,Vrancea,,11314,11314
Târgu Ocna,46.2800,26.6200,Romania,RO,Bacău,,11300,10410
Călan,45.7361,23.0086,Romania,RO,Hunedoara,,11279,10055
Beclean,47.1797,24.1797,Romania,RO,Bistriţa-Năsăud,,11260,11260
Boldeşti-Scăeni,45.0300,26.0300,Romania,RO,Prahova,,11137,10298
Dolhasca,47.4303,26.6094,Romania,RO,Suceava,,11007,11007
Sângeorz-Băi,47.3700,24.6800,Romania,RO,Bistriţa-Năsăud,,10931,10931
Hârlău,47.4278,26.9114,Romania,RO,Iaşi,,10905,10349
Drăgăneşti-Olt,44.1697,24.5300,Romania,RO,Olt,,10894,9721
Cristuru Secuiesc,46.2917,25.0353,Romania,RO,Harghita,,10796,8797
Poiana Mare,43.9333,23.0833,Romania,RO,Dolj,,10740,9047
Beiuş,46.6500,22.3500,Romania,RO,Bihor,,10667,9745
Flămânzi,47.5500,26.8667,Romania,RO,Botoşani,,10561,10561
Urlaţi,44.9911,26.2306,Romania,RO,Prahova,,10541,10131
Oţelu Roşu,45.5186,22.3528,Romania,RO,Caraş-Severin,,10510,8497
Strehaia,44.6222,23.1972,Romania,RO,Mehedinţi,,10506,9059
Târgu Frumos,47.2097,27.0131,Romania,RO,Iaşi,,10475,9597
Orşova,44.7253,22.3961,Romania,RO,Mehedinţi,,10441,8506
Sinaia,45.3500,25.5514,Romania,RO,Prahova,,10410,9071
Jibou,47.2667,23.2500,Romania,RO,Sălaj,,10407,9677
Sovata,46.5961,25.0744,Romania,RO,Mureş,,10385,9703
Costeşti,44.6697,24.8800,Romania,RO,Argeş,,10375,9460
Ianca,45.1350,27.4747,Romania,RO,Brăila,,10343,8969
Lipova,46.0917,21.6917,Romania,RO,Arad,,10313,10040
Topoloveni,44.8069,25.0839,Romania,RO,Argeş,,10219,9373
Murfatlar,44.1736,28.4083,Romania,RO,Constanţa,,10216,9173
Năsăud,47.2833,24.4067,Romania,RO,Bistriţa-Năsăud,,10215,10215
Nehoiu,45.3531,26.3050,Romania,RO,Buzău,,10211,9464
Pechea,45.6333,27.8000,Romania,RO,Galaţi,,10126,10126
Covasna,45.8492,26.1853,Romania,RO,Covasna,,10114,9208
Poienile de sub Munte,47.8167,24.4333,Romania,RO,Maramureş,,10073,10073
Aleşd,47.0572,22.3969,Romania,RO,Bihor,,10066,9662
Valea lui Mihai,47.5200,22.1300,Romania,RO,Bihor,,9902,8969
Haţeg,45.6075,22.9500,Romania,RO,Hunedoara,,9685,8793
Titu,44.6622,25.5736,Romania,RO,Dâmboviţa,,9658,9291
Liteni,47.5200,26.5319,Romania,RO,Suceava,,9596,8878
Podu Iloaiei,47.2167,27.2667,Romania,RO,Iaşi,,9573,8992
Salcea,47.6500,26.3700,Romania,RO,Suceava,,9513,9513
Odobeşti,45.7667,27.0667,Romania,RO,Vrancea,,9423,9423
Huedin,46.8700,23.0300,Romania,RO,Cluj,,9346,8069
Ineu,46.4258,21.8369,Romania,RO,Arad,,9260,8807
Babadag,44.8981,28.7419,Romania,RO,Tulcea,,9213,9213
Cajvana,47.7044,25.9694,Romania,RO,Suceava,,9139,9139
Seini,47.7478,23.2853,Romania,RO,Maramureş,,8987,8198
Bumbeşti-Jiu,45.1786,23.3814,Romania,RO,Gorj,,8932,7684
Buşteni,45.4117,25.5372,Romania,RO,Prahova,,8894,8368
Sângeorgiu de Mureş,46.5500,24.4667,Romania,RO,Mureş,,8800,8800
Agnita,45.9731,24.6172,Romania,RO,Sibiu,,8732,7564
Săbăoani,47.0167,26.8500,Romania,RO,Neamţ,,8722,8722
Iernut,46.4536,24.2333,Romania,RO,Mureş,,8705,8473
Baraolt,46.0750,25.6000,Romania,RO,Covasna,,8672,7730
Tăşnad,47.4772,22.5839,Romania,RO,Satu Mare,,8631,8058
Bicaz,46.9108,26.0911,Romania,RO,Neamţ,,8626,6106
Roznov,46.8356,26.5117,Romania,RO,Neamţ,,8593,8133
Tăuţii Măgheruş,47.6678,23.4722,Romania,RO,Maramureş,,8463,8463
Băbeni,44.9750,24.2311,Romania,RO,Vâlcea,,8451,7570
Negreşti,46.8403,27.4417,Romania,RO,Vaslui,,8380,7530
Recaş,45.8292,21.5292,Romania,RO,Timiş,,8347,8347
Întorsura Buzăului,45.6728,26.0342,Romania,RO,Covasna,,8332,8332
Măcin,45.2456,28.1231,Romania,RO,Tulcea,,8245,7248
Tomeşti,47.1333,27.7000,Romania,RO,Iaşi,,8126,8126
Techirghiol,44.0575,28.5958,Romania,RO,Constanţa,,8061,8061
Târgu Cărbuneşti,44.9583,23.5064,Romania,RO,Gorj,,8034,7616
Roşu,44.4509,26.0083,Romania,RO,Bucureşti,,8020,8020
Chişineu Criş,46.5225,21.5158,Romania,RO,Arad,,7987,7212
Borcea,44.3333,27.7569,Romania,RO,Călăraşi,,7986,7986
Siret,47.9531,26.0725,Romania,RO,Suceava,,7976,6708
Mihăileşti,44.3239,25.9069,Romania,RO,Giurgiu,,7923,7760
Domneşti,44.4000,25.9167,Romania,RO,Ilfov,,7910,7910
Prim Decembrie,44.2833,26.0667,Romania,RO,Ilfov,,7817,7817
Budeşti,44.2300,26.4500,Romania,RO,Călăraşi,,7725,7126
Vlăhiţa,46.3500,25.5300,Romania,RO,Harghita,,7649,6468
Câmpeni,46.3625,23.0456,Romania,RO,Alba,,7629,6569
Mogoşoaia,44.5333,26.0000,Romania,RO,Ilfov,,7625,7625
Călimăneşti,45.2392,24.3433,Romania,RO,Vâlcea,,7622,7348
Fieni,45.1222,25.4183,Romania,RO,Dâmboviţa,,7587,6378
Modelu,44.2000,27.3833,Romania,RO,Călăraşi,,7564,7564
Dumbrăviţa,45.8042,21.2414,Romania,RO,Timiş,,7522,7522
Anina,45.0917,21.8533,Romania,RO,Caraş-Severin,,7485,5521
Chirnogi,44.1167,26.5833,Romania,RO,Călăraşi,,7455,7455
Curtici,46.3419,21.3061,Romania,RO,Arad,,7453,7279
Nădlac,46.1667,20.7506,Romania,RO,Arad,,7398,6713
Dumbrăveni,46.2275,24.5758,Romania,RO,Sibiu,,7388,6238
Segarcea,44.0944,23.7458,Romania,RO,Dolj,,7356,7356
Amara,44.6200,27.3200,Romania,RO,Ialomiţa,,7345,6805
Brăneşti,44.4500,26.3333,Romania,RO,Ilfov,,7305,7305
Pătârlagele,45.3189,26.3597,Romania,RO,Buzău,,7304,6276
Pogoanele,44.9167,27.0000,Romania,RO,Buzău,,7275,6384
Ulmeni,47.4656,23.3003,Romania,RO,Maramureş,,7270,7110
Turceni,44.6667,23.3833,Romania,RO,Gorj,,7269,6891
Cehu Silvaniei,47.4181,23.2867,Romania,RO,Sălaj,,7214,6369
Ghimbav,45.6628,25.5061,Romania,RO,Braşov,,7208,7208
Murgeni,46.2000,28.0167,Romania,RO,Vaslui,,7119,6853
Buziaş,45.6306,21.5883,Romania,RO,Timiş,,7023,6834
Ungheni,46.4858,24.4608,Romania,RO,Mureş,,7007,7007
Săveni,47.9533,26.8589,Romania,RO,Botoşani,,6999,6447
Pâncota,46.3225,21.6869,Romania,RO,Arad,,6946,6787
Sărmaşu,46.7536,24.1667,Romania,RO,Mureş,,6942,6186
Răcari,44.6333,25.7333,Romania,RO,Dâmboviţa,,6930,6306
Panciu,45.9100,27.0900,Romania,RO,Vrancea,,6921,6921
Tălmaciu,45.6667,24.2611,Romania,RO,Sibiu,,6905,6711
Fundulea,44.4528,26.5153,Romania,RO,Călăraşi,,6851,6714
Livada,47.8667,23.1333,Romania,RO,Satu Mare,,6773,5892
Făget,45.8517,22.1744,Romania,RO,Timiş,,6761,6595
Teiuş,46.2000,23.6800,Romania,RO,Alba,,6695,6308
Lehliu-Gară,44.4383,26.8533,Romania,RO,Călăraşi,,6502,5991
Horezu,45.1433,23.9917,Romania,RO,Vâlcea,,6467,6467
Dancu,47.1530,27.6619,Romania,RO,Iaşi,,6444,6444
Piatra Olt,44.3667,24.2667,Romania,RO,Olt,,6299,6000
Bujor,45.8667,27.9000,Romania,RO,Galaţi,,6299,5946
Baloteşti,44.6167,26.1000,Romania,RO,Ilfov,,6286,6286
Deta,45.4022,21.2508,Romania,RO,Timiş,,6260,5670
Ardud,47.6333,22.8833,Romania,RO,Satu Mare,,6231,6124
Lunca Cetăţuii,47.0931,27.5662,Romania,RO,Iaşi,,6227,6227
Dragalina,44.4333,27.3333,Romania,RO,Călăraşi,,6218,6218
Bălan,46.6497,25.8100,Romania,RO,Harghita,,6115,5414
Roseţi,44.2167,27.4333,Romania,RO,Călăraşi,,6070,6070
Cornetu,44.3500,25.9500,Romania,RO,Ilfov,,6040,6040
Slănic,45.2333,25.9392,Romania,RO,Prahova,,6034,4669
Sebiş,46.3728,22.1294,Romania,RO,Arad,,5979,5410
Berceni,44.3167,26.1833,Romania,RO,Ilfov,,5942,5942
Săvineşti,46.8602,26.4686,Romania,RO,Neamţ,,5921,5921
Frasin,47.5183,25.7819,Romania,RO,Suceava,,5876,5817
Gătaia,45.3917,21.3969,Romania,RO,Timiş,,5861,5473
Potcoava,44.4833,24.6158,Romania,RO,Olt,,5743,5229
Fundeni,44.3833,26.3667,Romania,RO,Călăraşi,,5658,5658
Giroc,45.6822,21.2339,Romania,RO,Timiş,,5652,5652
Curcani,44.2000,26.5833,Romania,RO,Călăraşi,,5609,5609
Miercurea Nirajului,46.5300,24.8000,Romania,RO,Mureş,,5554,5414
Glina,44.3833,26.2500,Romania,RO,Ilfov,,5494,5494
Copşa Mică,46.1125,24.2306,Romania,RO,Sibiu,,5404,4570
Sâncraiu de Mureş,46.5500,24.5200,Romania,RO,Mureş,,5385,5385
Baia de Aramă,45.0000,22.8114,Romania,RO,Mehedinţi,,5349,4478
Vânju-Mare,44.4250,22.8694,Romania,RO,Mehedinţi,,5311,5078
Geoagiu,45.9200,23.2000,Romania,RO,Hunedoara,,5294,5087
Dobroeşti,44.4511,26.1806,Romania,RO,Ilfov,,5274,5274
Rupea,46.0389,25.2225,Romania,RO,Braşov,,5269,4907
Abrud,46.2739,23.0633,Romania,RO,Alba,,5072,4360
Isaccea,45.2697,28.4597,Romania,RO,Tulcea,,5026,4408
Băile Herculane,44.8786,22.4142,Romania,RO,Caraş-Severin,,5008,3787
Tunari,44.5500,26.1333,Romania,RO,Ilfov,,5007,5007
Milişăuţi,47.7864,26.0044,Romania,RO,Suceava,,5005,4657
Valea Lupului,47.1833,27.5000,Romania,RO,Iaşi,,4982,4982
Cavnic,47.6608,23.8778,Romania,RO,Maramureş,,4976,4264
Fierbinţi-Târg,44.6833,26.3833,Romania,RO,Ilfov,,4969,4620
Ulmeni,44.1500,26.7167,Romania,RO,Călăraşi,,4962,4962
Volovăţ,47.8167,25.9000,Romania,RO,Suceava,,4952,4952
Săliştea de Sus,47.6500,24.3500,Romania,RO,Maramureş,,4893,4856
Bălceşti,44.6167,23.9394,Romania,RO,Vâlcea,,4864,4235
Agigea,44.0917,28.6114,Romania,RO,Constanţa,,4853,4853
Berbeşti,44.9881,23.8683,Romania,RO,Vâlcea,,4836,4231
Cernele,44.3344,23.7444,Romania,RO,Dolj,,4783,4783
Bucov,44.9667,26.0833,Romania,RO,Prahova,,4783,4783
Predeal,45.5044,25.5783,Romania,RO,Braşov,,4755,4020
Cristeşti,46.5000,24.4833,Romania,RO,Mureş,,4754,4754
Clinceni,44.3778,25.9431,Romania,RO,Ilfov,,4708,4708
Başcov,44.9000,24.8167,Romania,RO,Argeş,,4653,4653
Ghiroda,45.7867,21.3147,Romania,RO,Timiş,,4605,4605
Doiceşti,44.9833,25.4000,Romania,RO,Dâmboviţa,,4584,4584
Chiajna,44.4600,25.9750,Romania,RO,Ilfov,,4511,4511
Azuga,45.4450,25.5553,Romania,RO,Prahova,,4440,3901
Voitinel,47.8833,25.7667,Romania,RO,Suceava,,4387,4387
Aninoasa,45.4111,23.3139,Romania,RO,Hunedoara,,4360,3369
Bechet,43.7833,23.9500,Romania,RO,Dolj,,4355,4355
Valea Mare-Podgoria,44.8851,24.9061,Romania,RO,Argeş,,4318,4318
Floreşti,44.5085,25.6938,Romania,RO,Giurgiu,,4290,4290
Victoria,47.3000,27.6000,Romania,RO,Iaşi,,4282,3819
Bucecea,47.7667,26.4333,Romania,RO,Botoşani,,4274,4171
Ciocăneşti,44.2000,27.0833,Romania,RO,Călăraşi,,4257,4257
Cenad,46.0914,20.5453,Romania,RO,Timiş,,4207,3537
Slănic-Moldova,46.2069,26.4306,Romania,RO,Bacău,,4198,4011
Perişoru,44.4500,27.5500,Romania,RO,Călăraşi,,4174,4174
Ungheni-Prut,47.2139,27.7639,Romania,RO,Iaşi,,4173,3582
Pleaşa,45.0038,26.0714,Romania,RO,Prahova,,4123,4123
Baia de Arieş,46.3794,23.2797,Romania,RO,Alba,,4074,3035
Fundeni,44.4595,26.1668,Romania,RO,Bucureşti,,4051,4051
Ciorogârla,44.4500,25.8833,Romania,RO,Ilfov,,3919,3919
Miercurea Sibiului,45.8833,23.7833,Romania,RO,Sibiu,,3910,3619
Radovanu,44.2000,26.5167,Romania,RO,Călăraşi,,3802,3802
Sfântu Ilie,47.6366,26.2084,Romania,RO,Suceava,,3788,3788
Gălbinaşi,44.3167,26.4167,Romania,RO,Călăraşi,,3772,3772
Ipoteşti,47.6167,26.2833,Romania,RO,Suceava,,3759,3759
Dor Mărunt,44.4500,26.9167,Romania,RO,Călăraşi,,3754,3754
Blejoiu,45.0000,26.0167,Romania,RO,Prahova,,3638,3638
Pârcovaci,47.4363,26.8473,Romania,RO,Iaşi,,3607,3607
Făurei,45.0842,27.2728,Romania,RO,Brăila,,3592,3008
Vasilaţi,44.3000,26.4500,Romania,RO,Călăraşi,,3590,3590
Mânăstirea,44.2167,26.9000,Romania,RO,Călăraşi,,3573,3573
Ocna Sibiului,45.8747,24.0667,Romania,RO,Sibiu,,3562,3434
Cornu de Jos,45.1553,25.7018,Romania,RO,Prahova,,3456,3456
Mărgineni,46.5833,26.8333,Romania,RO,Bacău,,3446,3446
Sântana de Mureş,46.5700,24.5500,Romania,RO,Mureş,,3441,3441
Adjudeni,47.0141,26.9490,Romania,RO,Neamţ,,3429,3429
Chiselet,44.1833,26.8500,Romania,RO,Călăraşi,,3392,3392
Ocnele Mari,45.0833,24.3167,Romania,RO,Vâlcea,,3309,3134
Căpăţâneşti,45.1894,26.7929,Romania,RO,Buzău,,3296,3296
Căzăneşti,44.6192,27.0100,Romania,RO,Ialomiţa,,3271,2938
Mărăcineni,44.9000,24.8833,Romania,RO,Argeş,,3228,3228
Bărcăneşti,44.8833,26.0500,Romania,RO,Prahova,,3226,3226
Ploeştiori,44.9810,26.0197,Romania,RO,Prahova,,3222,3222
Dragomireşti,47.6669,24.2914,Romania,RO,Maramureş,,3213,3154
Malu Spart,44.4438,25.7157,Romania,RO,Giurgiu,,3200,3200
Brăneşti,45.0417,25.4194,Romania,RO,Dâmboviţa,,3171,3171
Cernica,44.4167,26.2833,Romania,RO,Ilfov,,3136,3136
Copăcenii de Jos,44.2722,26.0792,Romania,RO,Giurgiu,,3131,3131
Tânganu,44.4070,26.3090,Romania,RO,Călăraşi,,3110,3110
Băneşti,45.1000,25.7667,Romania,RO,Prahova,,3096,3096
Tămăşeni,46.9940,26.9505,Romania,RO,Neamţ,,3064,3064
Dărăşti-Ilfov,44.3167,26.0167,Romania,RO,Ilfov,,3026,3026
Iazu,44.7177,25.8309,Romania,RO,Dâmboviţa,,3025,3025
Tătărani,44.8931,26.0348,Romania,RO,Prahova,,3013,3013
Goranu,45.1052,24.3843,Romania,RO,Vâlcea,,3010,3010
