city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Rozkishne,48.4922,39.2719,Ukraine,UA,Luhanska Oblast,,6482,6482
Vorzel,50.5464,30.1564,Ukraine,UA,Kyivska Oblast,,6441,6441
Halych,49.1128,24.7217,Ukraine,UA,Ivano-Frankivska Oblast,minor,6196,6196
Petropavlivs’ka Borshchahivka,50.4378,30.3439,Ukraine,UA,Kyivska Oblast,,6125,6125
Balabyne,47.7350,35.2142,Ukraine,UA,Zaporizka Oblast,,6010,6010
Zelenivka,46.7180,32.6484,Ukraine,UA,Khersonska Oblast,,5775,5775
Chornukhyne,48.3264,38.5156,Ukraine,UA,Luhanska Oblast,,5725,5725
Koreiz,44.4331,34.0872,Ukraine,UA,"Krym, Avtonomna Respublika",,5455,5455
Bryukhovychi,49.9000,23.9436,Ukraine,UA,Lvivska Oblast,,5400,5400
Horenka,50.5569,30.3175,Ukraine,UA,Kyivska Oblast,,5358,5358
Zalizne,48.3750,37.8733,Ukraine,UA,Donetska Oblast,,4928,4928
Khotiv,50.3333,30.4664,Ukraine,UA,Kyivska Oblast,,4737,4737
Chabany,50.3400,30.4228,Ukraine,UA,Kyivska Oblast,,4641,4641
Novooleksandrivka,48.3454,34.9969,Ukraine,UA,Dnipropetrovska Oblast,,4502,4502
Almazna,48.5167,38.5833,Ukraine,UA,Luhanska Oblast,,4301,4301
Shabelkivka,48.7608,37.4881,Ukraine,UA,Donetska Oblast,,4267,4267
Obroshino,49.7853,23.8686,Ukraine,UA,Lvivska Oblast,,4186,4186
Novopillia,47.9539,33.5278,Ukraine,UA,Dnipropetrovska Oblast,,4037,4037
Simeiz,44.4053,34.0044,Ukraine,UA,"Krym, Avtonomna Respublika",,3901,3901
Novosilky,50.3544,30.4544,Ukraine,UA,"Kyiv, Misto",,3761,3761
Duliby,49.2306,23.8167,Ukraine,UA,Lvivska Oblast,,3671,3671
Kryukivshchyna,50.3683,30.3681,Ukraine,UA,Kyivska Oblast,,3509,3509
Rohan,49.9044,36.4889,Ukraine,UA,Kharkivska Oblast,,3449,3449
Mykhaylivka-Rubezhivka,50.5003,30.1458,Ukraine,UA,Kyivska Oblast,,3430,3430
Valianivske,48.0767,39.5611,Ukraine,UA,Luhanska Oblast,,3324,3324
Malokaterynivka,47.6570,35.2591,Ukraine,UA,Zaporizka Oblast,,3320,3320
Vylok,48.1119,22.8379,Ukraine,UA,Zakarpatska Oblast,,3201,3201
Kulynychi,49.9800,36.3833,Ukraine,UA,Kharkivska Oblast,,2985,2985
Sadky,49.0090,33.4602,Ukraine,UA,Poltavska Oblast,,2939,2939
Pervomaiskyi,47.9736,38.7875,Ukraine,UA,Donetska Oblast,,2837,2837
Brytivka,46.1722,30.2833,Ukraine,UA,Odeska Oblast,,2818,2818
Blyzhnie,45.0569,35.3306,Ukraine,UA,"Krym, Avtonomna Respublika",,2779,2779
Lyubymivka,48.3721,35.1772,Ukraine,UA,Dnipropetrovska Oblast,,2610,2610
Mala Rohan,49.9379,36.4874,Ukraine,UA,Kharkivska Oblast,,2603,2603
Kaihador,44.9633,35.3553,Ukraine,UA,"Krym, Avtonomna Respublika",,2572,2572
Nikita,44.5111,34.2353,Ukraine,UA,"Krym, Avtonomna Respublika",,2466,2466
Tereshky,49.5471,34.6227,Ukraine,UA,Poltavska Oblast,,2450,2450
Zarichany,50.2300,28.6500,Ukraine,UA,Zhytomyrska Oblast,,2439,2439
Aviatorske,48.3664,35.0830,Ukraine,UA,Dnipropetrovska Oblast,,2438,2438
Mykhailivka,48.4964,38.9025,Ukraine,UA,Luhanska Oblast,,2373,2373
Verkhnosadove,44.6889,33.7056,Ukraine,UA,"Sevastopol, Misto",,2331,2331
Aeroflotskyi,45.0194,34.0000,Ukraine,UA,"Krym, Avtonomna Respublika",,2325,2325
Chornotysiv,48.0783,23.0536,Ukraine,UA,Zakarpatska Oblast,,2232,2232
Borki,49.9133,23.9178,Ukraine,UA,Lvivska Oblast,,2203,2203
Piilo,49.0028,24.3036,Ukraine,UA,Ivano-Frankivska Oblast,,2150,2150
Yablunytsia,48.3278,24.4944,Ukraine,UA,Ivano-Frankivska Oblast,,1986,1986
Dobrovlyany,48.6641,25.7540,Ukraine,UA,Ternopilska Oblast,,1980,1980
Bilshivtsi,49.1856,24.7464,Ukraine,UA,Ivano-Frankivska Oblast,,1938,1938
Ruski Tyshky,50.1371,36.4174,Ukraine,UA,Kharkivska Oblast,,1908,1908
Shcherbani,49.5334,34.5385,Ukraine,UA,Poltavska Oblast,,1864,1864
Stari Kodaky,48.3768,35.1240,Ukraine,UA,Dnipropetrovska Oblast,,1619,1619
Berezivka,49.9058,36.0642,Ukraine,UA,Kharkivska Oblast,,1584,1584
Nasypne,45.0458,35.2958,Ukraine,UA,"Krym, Avtonomna Respublika",,1581,1581
Lisnyky,50.3039,30.5158,Ukraine,UA,Kyivska Oblast,,1513,1513
Andriivka,44.8161,33.5635,Ukraine,UA,"Sevastopol, Misto",,1498,1498
Iverske,48.6367,36.9608,Ukraine,UA,Donetska Oblast,,1419,1419
Chukaluvka,48.8681,24.6897,Ukraine,UA,Ivano-Frankivska Oblast,,1407,1407
Pokrovske,47.0503,37.4658,Ukraine,UA,Donetska Oblast,,1383,1383
Solomonovo,48.4306,22.1639,Ukraine,UA,Zakarpatska Oblast,,1342,1342
Lavky,48.4800,22.6944,Ukraine,UA,Zakarpatska Oblast,,1299,1299
Slobozhanske,50.1928,36.4136,Ukraine,UA,Kharkivska Oblast,,1173,1173
Shevchenkivske,48.0985,33.5950,Ukraine,UA,Dnipropetrovska Oblast,,1140,1140
Krasnokamianka,44.5625,34.2931,Ukraine,UA,"Krym, Avtonomna Respublika",,1074,1074
Bairachky,48.3883,38.5992,Ukraine,UA,Luhanska Oblast,,1065,1065
Marianivka,48.3118,33.5294,Ukraine,UA,Dnipropetrovska Oblast,,1016,1016
Volodymyr-Volynskyi,50.8525,24.3236,Ukraine,UA,Volynska Oblast,minor,,
